time	frequency
0.33015873015873015	195.63538744248322
0.34015873015873016	201.46984270522341
0.35015873015873017	202.50895124062279
0.36015873015873018	202.27478712561762
0.37015873015873019	201.69456586270977
0.38015873015873014	200.21615816459615
0.39015873015873015	198.01084464597031
0.40015873015873016	195.50223121843396
0.41015873015873017	194.91792552826956
0.42015873015873018	194.4627374945585
0.43015873015873018	193.73979059740427
0.44015873015873014	192.83898365796026
0.45015873015873015	192.25106403715262
0.46015873015873016	191.87416647725942
0.47015873015873016	191.21847263145233
0.48015873015873017	190.15348261689201
0.49015873015873018	188.71447640087939
0.50015873015873014	186.8938096999419
0.51015873015873014	184.35980927463802
0.52015873015873015	181.69619061402383
0.53015873015873016	182.91228262451705
0.54015873015873017	185.32748995093229
0.55015873015873018	186.47317645237297
0.56015873015873019	187.09066704091921
0.5701587301587302	187.03413713521996
0.58015873015873021	186.59571706096605
0.59015873015873022	186.42703693467826
0.60015873015873011	186.7311244656596
0.61015873015873012	187.55663364324622
0.62015873015873013	188.82271477003536
0.63015873015873014	190.61727254893668
0.64015873015873015	193.62325105852167
0.65015873015873016	196.33101097551162
0.66015873015873017	197.87875253411883
0.67015873015873018	199.07620585345441
0.68015873015873018	202.55782703173585
0.69015873015873019	207.57997301281071
0.7001587301587302	210.65058213648459
0.71015873015873021	215.81685346413934
0.72015873015873022	221.52635925056211
0.73015873015873012	224.5992071159765
0.74015873015873013	230.51486437570546
0.75015873015873014	234.25844453232085
0.76015873015873014	238.69915144670904
0.77015873015873015	243.58332674805823
0.78015873015873016	249.88804596005005
0.79015873015873017	254.20121594402593
0.80015873015873018	258.34422538989406
0.81015873015873019	263.29658818515037
0.8201587301587302	273.92082258359818
0.83015873015873021	278.5554415845873
0.84015873015873022	278.03464141593048
0.85015873015873022	275.79794577850464
0.86015873015873012	267.92480711530646
0.87015873015873013	254.07295892205084
0.88015873015873014	258.80892117883883
0.89015873015873015	267.81545095738568
0.90015873015873016	271.12649122419538
0.91015873015873017	268.20123889991243
0.92015873015873018	265.52769084400092
0.93015873015873018	270.44129808023973
0.94015873015873019	271.72283672792832
0.96015873015873021	270.6229207691344
