time	frequency
0.39189342403628113	577.61230519199739
0.40189342403628114	579.61844917447399
0.44189342403628112	229.78802744501249
0.45189342403628113	230.95456259858986
0.46189342403628114	231.47542153518791
0.47189342403628115	231.77210272818661
0.48189342403628116	229.47366550179069
0.49189342403628117	225.35751560359765
0.50189342403628112	219.57677794579644
0.51189342403628113	213.93094059511915
0.52189342403628114	212.16356024050623
0.53189342403628115	207.92680124395184
0.54189342403628116	205.73202290795373
0.55189342403628117	202.14954846962524
0.56189342403628117	199.12016156440038
0.57189342403628118	199.94363553291365
0.58189342403628119	195.72941083753662
0.5918934240362812	191.71285382789179
0.6018934240362811	191.50028948450554
0.61189342403628111	187.07326122528406
0.62189342403628112	177.22537358572944
0.63189342403628113	173.79648640279038
0.64189342403628113	170.4780680855763
0.65189342403628114	164.85819820495388
0.66189342403628115	158.55207640594591
0.67189342403628116	152.54754310825763
0.68189342403628117	147.46900719253352
0.69189342403628118	143.09326676802365
0.70189342403628119	139.08483750014994
0.7118934240362812	132.04833116320592
0.72189342403628121	123.99138362931794
0.7318934240362811	117.7788252316185
0.74189342403628111	108.3603380247731
0.75189342403628112	105.74983343351477
0.78189342403628115	475.13548418553268
0.79189342403628116	492.8006772853301
0.80189342403628117	523.59700149207708
0.81189342403628117	530.45921029761939
0.82189342403628118	529.52050622213028
0.83189342403628119	537.96043609590708
0.8418934240362812	528.5236019303502
0.85189342403628121	539.66296275968409
0.86189342403628111	556.26229709450558
0.87189342403628112	559.46480341309473
0.88189342403628113	549.27411322211447
0.89189342403628113	554.66353826104671
0.91189342403628115	135.07362896785403
0.92189342403628116	139.84571036432388
0.93189342403628117	145.19571779846771
0.94189342403628118	150.86806102880786
0.95189342403628119	157.75114080470578
0.9618934240362812	161.7439592993006
0.97189342403628121	164.49457437773097
0.9818934240362811	165.55010034138547
0.99189342403628111	165.8678106341263
1.0018934240362811	167.86261004964553
1.0118934240362811	172.26302041421999
1.0218934240362811	171.9093237868052
1.0318934240362811	171.93943304739457
1.0418934240362812	173.45690510716179
1.0518934240362812	175.90519959348194
1.0618934240362812	177.12685126104401
1.0718934240362812	179.94876105225526
1.0818934240362812	183.95440702002938
1.0918934240362812	187.65488509684161
1.1018934240362812	189.87552572177921
1.1118934240362812	191.86024602912039
1.1218934240362812	193.73974373514909
1.1318934240362812	195.29780461068907
1.1418934240362812	193.08009782427052
1.1518934240362813	188.03726692280765
1.1618934240362813	185.02487519528529
1.2018934240362811	357.19808501642643
1.2118934240362811	353.06675034890509
1.2218934240362811	353.86325041750547
1.2318934240362811	352.38546893007845
1.2418934240362811	369.60780651847017
1.2618934240362811	192.55722475181469
1.2718934240362811	193.47437620633306
1.2818934240362811	192.37027751685329
