time	frequency
0.23113378684807254	172.93936336545696
0.24113378684807255	173.94037891693151
0.25113378684807253	176.57260059664281
0.26113378684807254	178.6088407300295
0.27113378684807254	178.76174306675438
0.28113378684807255	180.27094168273803
0.29113378684807256	183.22451060232527
0.30113378684807257	184.98843403511179
0.31113378684807252	189.1309124749786
0.32113378684807253	192.49600359655298
0.33113378684807254	193.92885305847398
0.34113378684807255	193.99804561315815
0.35113378684807256	194.43108026333343
0.36113378684807257	194.09862440918369
0.37113378684807258	193.23316656607449
0.38113378684807253	192.65469897529033
0.39113378684807254	191.8601074413429
0.40113378684807255	191.60797400270476
0.41113378684807256	192.0661340726476
0.42113378684807257	192.9453723033964
0.43113378684807258	193.88791653321894
0.44113378684807253	194.88264162962116
0.45113378684807254	194.86505305140227
0.46113378684807255	193.20591196205854
0.47113378684807256	191.80770283309167
0.48113378684807256	191.16773962618234
0.49113378684807257	190.69540111937758
0.50113378684807253	189.95584020256106
0.51113378684807254	189.01472988508075
0.52113378684807254	188.53090328629892
0.53113378684807255	187.17584833700238
0.54113378684807256	185.85358132331376
0.55113378684807257	185.35733430432313
0.56113378684807258	184.39456798947162
0.57113378684807259	184.44911662341588
0.5811337868480726	183.78518396828025
0.59113378684807261	183.26211514964638
0.6011337868480725	183.01292381543263
0.61113378684807251	183.12989958460096
0.62113378684807252	182.60381675536919
0.63113378684807253	182.50077971743099
0.64113378684807254	182.93278432519472
0.65113378684807255	184.06961790960989
0.66113378684807256	185.50062244062522
0.67113378684807257	186.59148976894846
0.68113378684807258	187.98025884218023
0.69113378684807258	189.28127584421716
0.70113378684807259	190.780706295621
0.7111337868480726	192.52991979005543
0.72113378684807261	194.90793158626619
0.73113378684807251	196.82109830436954
0.74113378684807252	199.29708263814817
0.75113378684807253	202.4315612705858
0.76113378684807254	207.01215161585228
0.77113378684807254	211.76313093790284
0.78113378684807255	215.45413336128212
0.79113378684807256	220.45005957743078
0.80113378684807257	221.71656811807912
0.81113378684807258	223.89866911001883
0.82113378684807259	230.53541851614071
0.8311337868480726	240.00690283659793
0.84113378684807261	246.33932793072472
0.85113378684807262	248.32160646072111
0.86113378684807251	252.59937813876073
0.87113378684807252	255.98251961318928
0.88113378684807253	264.77564890484774
0.89113378684807254	284.82025061670259
0.90113378684807255	294.94965823229899
0.91113378684807256	299.70873034619137
0.92113378684807257	307.78077046589738
0.93113378684807258	347.61563398388239
0.94113378684807258	359.41534213764044
0.95113378684807259	366.4269293395671
