time	frequency
0.39489795918367365	300.18917758933713
0.40489795918367366	301.73153064050615
0.41489795918367367	301.13206078060091
0.42489795918367368	299.11799761481569
0.43489795918367369	300.77885698777339
0.44489795918367364	301.63547376782333
0.45489795918367365	299.84532159105021
0.46489795918367366	296.8821399548811
0.47489795918367367	293.42053101565483
0.48489795918367368	290.49020270445067
0.49489795918367369	289.38381982639288
0.50489795918367364	286.31713198000989
0.51489795918367365	282.61433595411449
0.52489795918367366	280.3409014842469
0.53489795918367367	276.73669442495202
0.54489795918367367	272.25229034362491
0.55489795918367368	266.26043711546578
0.56489795918367369	259.38797991060591
0.5748979591836737	252.1619846384786
0.58489795918367371	245.06180480753133
0.59489795918367372	233.06522413577869
0.60489795918367362	222.18874165316342
0.61489795918367363	212.63151104533333
0.62489795918367363	202.46907323169847
0.63489795918367364	195.01886124192103
0.64489795918367365	198.98413011543863
0.66489795918367367	91.821048142998947
0.67489795918367368	91.616856416503182
0.6948979591836737	258.83553845504593
0.70489795918367371	239.0833813133803
0.71489795918367371	229.78073105613473
0.72489795918367372	222.78118132863631
0.73489795918367362	218.15780922676043
0.74489795918367363	244.76747593016236
0.75489795918367364	245.49489938476381
0.76489795918367365	237.5075834248828
0.77489795918367366	218.6414326816269
0.91489795918367367	186.93823410349586
0.92489795918367368	187.94495910689017
0.93489795918367369	189.20821756366445
0.9448979591836737	187.86174727464561
0.95489795918367371	185.46004688065818
0.96489795918367371	181.9852262429936
0.97489795918367372	178.49854154227086
0.98489795918367362	175.11452845256647
0.99489795918367363	172.59991513113604
1.0048979591836735	170.43625606411013
1.0148979591836735	166.05999113801161
1.0248979591836735	162.7348183084076
1.0348979591836736	158.97972019332371
1.0448979591836736	156.24827395804874
1.0548979591836736	151.79142599860981
1.0648979591836736	146.34568620411358
1.0748979591836736	142.77994991866751
1.0848979591836736	138.03793248646195
1.0948979591836736	135.76655255920647
1.1048979591836736	134.70575173468879
1.1148979591836736	127.12733698767813
1.1248979591836736	125.41089814520606
1.1348979591836736	125.64114665455682
1.3048979591836736	164.7258600757589
1.3148979591836736	168.059880911824
1.3248979591836736	169.46392277462377
1.3348979591836736	165.80155105112479
1.3448979591836736	166.71976045994313
1.3548979591836736	172.12336897074047
1.3648979591836736	174.58181164887816
1.3748979591836736	176.03270095821165
1.3848979591836736	176.85013790687879
1.3948979591836737	173.82150190120686
1.4048979591836737	163.19317620868927
1.4248979591836737	116.22308749556829
1.4348979591836735	122.20406571414019
1.4448979591836735	82.526209199472575
1.4548979591836735	83.709362407963212
