time	frequency
0.34418367346938777	306.94984495915014
0.35418367346938778	310.11646275277968
0.36418367346938779	317.20003366764695
0.3741836734693878	317.787687739744
0.38418367346938775	320.28963453721434
0.39418367346938776	324.95202322903077
0.40418367346938777	325.36003407075702
0.41418367346938778	325.34412027718338
0.42418367346938779	326.98377018534399
0.4341836734693878	327.98027396087457
0.44418367346938775	327.65306576208542
0.45418367346938776	326.03130439730887
0.46418367346938777	324.32668521496601
0.47418367346938778	321.93875775826933
0.48418367346938779	318.56381974339837
0.4941836734693878	314.35620438558209
0.50418367346938775	309.35729967461981
0.51418367346938776	302.63092536802066
0.52418367346938777	292.80249958473786
0.53418367346938778	286.26641696724835
0.54418367346938779	279.03515879192287
0.55418367346938779	264.21000470629548
0.5641836734693878	253.61216670304788
0.57418367346938781	246.28301810275224
0.58418367346938782	230.01903594892639
0.59418367346938783	220.0186071401443
0.60418367346938773	208.08052172087031
0.61418367346938774	200.42957737147381
0.62418367346938775	195.6024685467616
0.63418367346938775	191.30483316333112
0.64418367346938776	185.9460672306304
0.65418367346938777	181.94254429702366
0.66418367346938778	184.0980245963388
0.67418367346938779	186.83979387951882
0.6841836734693878	184.64269915751584
0.69418367346938781	185.25241472066628
0.70418367346938782	191.78510215882869
0.71418367346938783	195.72189655122691
0.89418367346938776	194.68516082364363
0.90418367346938777	191.95005656182545
0.91418367346938778	189.30486885366892
0.92418367346938779	184.99308688768178
0.9341836734693878	176.14642235017311
0.94418367346938781	165.93957737808881
0.95418367346938782	159.30069728397589
0.96418367346938783	127.40957540366568
0.97418367346938783	128.36998334473475
0.98418367346938773	130.00356036227424
0.99418367346938774	128.13830501109808
